owner,investor_label_lvl1,investor_label_lvl2,sos_name,sos_id,registry_url
RESIDENTIAL HOME BUYER RALEIGH,INVESTOR,PROGRESS RESIDENTIAL,RESIDENTIAL HOME BUYER RALEIGH LLC,2237835,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17942599
RESIDENTIAL HOME BUYER CHARLOTTE,INVESTOR,PROGRESS RESIDENTIAL,RESIDENTIAL HOME BUYER CHARLOTTE LLC,2237833,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17942582
POINTS,INVESTOR,PROGRESS RESIDENTIAL,SEVEN POINTS BORROWER LLC,2239325,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17951627
CSMA SFR LSE,INVESTOR,FIRSTKEY,CSMA SFR HOLDINGS II LSE LLC,1774817,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14737895
VSP RALEIGH,INVESTOR,SYLVAN ROAD CAPITAL,VSP RALEIGH LLC,1869707,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15379609
TRANS AM SFE,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),ALTO ASSET COMPANY 3 LLC,1544465,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12395835
TRH,INVESTOR,INVITATION HOMES,THR NORTH CAROLINA II LP,1295742,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=10149513
US SFE ASSET,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),BAF ASSETS 2 LLC,1497689,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12006294
VM PRONTO,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),VM PRONTO LLC,2260961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18065951
VSP CHARLOTTE,INVESTOR,SYLVAN ROAD CAPITAL,VSP CHARLOTTE LLC,1822185,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15034769
CF KL ASSETS,INVESTOR,KAIROS LIVING,CF KL ASSETS 2019 1 LLC,1927132,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15687899
YAMASA,INVESTOR,YAMASA (PROGRESS RESIDENTIAL),YAMASA CO LIMITED,1747411,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14535490
YAMASA JAPANESE,INVESTOR,YAMASA (PROGRESS RESIDENTIAL),YAMASA CO LIMITED,1747411,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14535490
YAMESA,INVESTOR,YAMASA (PROGRESS RESIDENTIAL),YAMASA CO LIMITED,1747411,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14535490
YASMASA,INVESTOR,YAMASA (PROGRESS RESIDENTIAL),YAMASA CO LIMITED,1747411,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14535490
AMH HB BRENTWOOD VENTURE,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB BRENTWOOD VENTURE LP,2022607,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16314673
AMH HB BRENTWOOD,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB BRENTWOOD BORROWER LP,2320532,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18356643
AMH HB HOLLEMAN HILLS,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB HOLLEMAN HILLS BORROWER LP,2320539,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18356656
AMH HB RILEY MEADOWS,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB RILEY MEADOWS BORROWER LP,2320544,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18356669
AMH HB RILEY MEADOWS VENTURE,INVESTOR,AMERICAN HOMES 4 RENT,AMH HB RILEY MEADOWS VENTURE LP,2261362,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18068183
BAF ASSETTS,INVESTOR,AMHERST RESIDENTIAL (MAIN STREET RENEWAL),BAF ASSETS 3 LLC,2192514,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17705416
CONREX ML SMA 201901 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX ML SMA 2019 01 OPERATING COMPANY LLC,1898255,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15537366
CONREX ML PORTFOLIO 01,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX ML PORTFOLIO 2019 01 OPERATING COMPANY LLC,1906152,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15574926
CONREX RESIDENTIAL 01 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 01 OPERATING COMPANY LLC,1583304,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12714422
CONREX RES PROP GRP 01,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 01 OPERATING COMPANY LLC,1583304,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12714422
CONREX RESIDENTIAL 02 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 02 OPERATING COMPANY LLC,1627015,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13070859
CONREX RESIDENTIAL 201602 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 02 OPERATING COMPANY LLC,1627015,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13070859
CONREX RES PROP 02,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 02 OPERATING COMPANY LLC,1627015,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13070859
CONREX RESIDENTIAL 02 OPERATIN,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 02 OPERATING COMPANY LLC,1627015,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13070859
CONREX ML PORTFOLIO 01 OPERATING COMAPNY,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX ML PORTFOLIO 2019 01 OPERATING COMPANY LLC,1906152,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15574926
CONREX HOMES,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX MASTER LLC,2039809,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16394799
CONREX RESIDENTIAL 03,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
CONREX RESIDENTIAL 03 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
CONREX RES PROP 03 OP,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
CONREX RESIDENTIAL PROP GRP 03 OP,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
CONREX RESIDENTIAL 03 OPERATIN,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
DIVERSIFIED RESIDENTIAL HOME,INVESTOR,SYLVAN ROAD CAPITAL,DIVERSIFIED RESIDENTIAL HOMES 1 LLC,2080967,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16713510
FKH SRF PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO H LP,2238071,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17943778
FKH SFR EMD,INVESTOR,FIRSTKEY,FKH SFR PROPCO A LP,1777436,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14750665
FKH SFR PROCP,INVESTOR,FIRSTKEY,FKH SFR PROPCO D LP,2121985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17224121
FKH SFR PROPCO IM,INVESTOR,FIRSTKEY,FKH SFR PROPCO I LP,2302081,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18271613
FKH SFR PROPCP,INVESTOR,FIRSTKEY,FKH SFR PROPCO D LP,2121985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17224121
FKH SFR PROPO,INVESTOR,FIRSTKEY,FKH SFR PROPCO D LP,2121985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17224121
FKH SPF PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO G LP,2238633,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17851181
FKH SFR PROCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO I LP,2302081,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18271613
FKH SFP PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO G LP,2238633,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17851181
FKH SFR PROPGO,INVESTOR,FIRSTKEY,FKH SFR PROPCO H LP,2238071,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17943778
FKH SFR PROPCOD,INVESTOR,FIRSTKEY,FKH SFR PROPCO D LP,2121985,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17224121
FKH SFR GP,INVESTOR,FIRSTKEY,FKH SFR C2 LP,1971900,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15997233
HUDSON SFR HODLINGS,INVESTOR,HUDSON CAPITAL PROPERTIES,HUDSON SFR PROPERTY HOLDINGS II LLC,2129416,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17262817
MILE HIGH BORROWER1,INVESTOR,PROGRESS RESIDENTIAL,MILE HIGH BORROWER 1 CORE LLC,2167864,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17534729
REX RESIDENTIAL,INVESTOR,VINEBROOK HOMES,REX RESIDENTIAL PROPERTY OWNER V LLC,1553987,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12466837
SKH SFR PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO A LP,1777436,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14750665
FKS SFR PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO G LP,2238633,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17851181
FKII SFR PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO H LP,2238071,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17943778
RMI1 SFR PROPCO,INVESTOR,FIRSTKEY,RM1 SFR PROPCO A LP,2191733,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17700570
FSH SFR PROPCO,INVESTOR,FIRSTKEY,FKH SFR PROPCO H LP,2238071,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17943778
SFR JAVELINE,INVESTOR,INVITATION HOMES,SFR JAVELIN BORROWER LP,2073961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16637998
SFR JAVELIN PTNRP,INVESTOR,INVITATION HOMES,SFR JAVELIN BORROWER LP,2073961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16637998
SFR JAVELIN BORROW,INVESTOR,INVITATION HOMES,SFR JAVELIN BORROWER LP,2073961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16637998
SFR JAVELIIN,INVESTOR,INVITATION HOMES,SFR JAVELIN BORROWER LP,2073961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16637998
SFR XII CHARLO,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER GP LLC,2094929,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883812
SFR X11 CHARLOTTE,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER GP LLC,2094929,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883812
SFR XIII CHARLOTTE,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER GP LLC,2094929,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883812
SFR XII CHARLOTTE OWNER1,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER GP LLC,2094929,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883812
SFR XII CHARLOTEE OWNER2,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER 2 LP,2094961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883838
SFR XII,INVESTOR,STARWOOD PROPERTY TRUST,SFR XII CHARLOTTE OWNER 2 LP,2094961,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16883838
WSBT CYPRESS LAND,INVESTOR,WALTON STREET CAPITAL (BRIDGE TOWER),WSBT CYPRESS LAND VIII LLC,1921213,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15658253
WSBT ELLENWOOD HOMES,INVESTOR,WALTON STREET CAPITAL (BRIDGE TOWER),WSBT ELLENWOOD HOMES VIII LLC,2040122,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16395447
WSBT CYPRESS HOMES,INVESTOR,WALTON STREET CAPITAL (BRIDGE TOWER),WSBT CYPRESS HOMES VIII LLC,2040121,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16395454
WSBT ELLENWOOD LAND,INVESTOR,WALTON STREET CAPITAL (BRIDGE TOWER),WSBT ELLENWOOD LAND VIII LLC,1921215,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15658256
FIN,INVESTOR,VINEBROOK HOMES,P FIN V NC LLC,1768970,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14700940
VB ONCE,INVESTOR,VINEBROOK HOMES,VB ONE LLC,2078126,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16688029
VB,INVESTOR,VINEBROOK HOMES,VB ONE LLC,2078126,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16688029
CF KL ASSETS 20211,INVESTOR,KAIROS LIVING,CF KL ASSETS 2021 1 LLC,2168396,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17544274
FORT KL SFR,INVESTOR,KAIROS LIVING,FORT KL SFR 2021 1 BORROWER LLC,2221826,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17858597
SFR 3010,INVESTOR,SFR3 FUND,SFR3 010 LLC,2029913,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16308517
SFR3 0040,INVESTOR,SFR3 FUND,SFR3 040 LLC,2229681,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17896780
SFR3 050,INVESTOR,SFR3 FUND,SFR3 050 LLC,2322964,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18383836
SFR3 060,INVESTOR,SFR3 FUND,SFR3 060 LLC,2323564,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18389184
SFR3000,INVESTOR,SFR3 FUND,SFR3 000 LLC,1758618,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14621829
SFR3008,INVESTOR,SFR3 FUND,SFR3 008 LLC,1965366,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15887316
SFR3010,INVESTOR,SFR3 FUND,SFR3 010 LLC,2029913,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16308517
SFR3020,INVESTOR,SFR3 FUND,SFR3 020 LLC,2075321,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16639875
SFR JV ACQUISTION,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 ACQUISITION LLC,2223947,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17869429
SFR JV2 ACQUISITION,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 ACQUISITION LLC,2223947,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17869429
SFR JV LLV,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 PROPERTY LLC,2216479,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17830762
SFR JV PRPERTY,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 PROPERTY LLC,2216479,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17830762
SFR JV2 PROPETY,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 PROPERTY LLC,2216479,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17830762
SFR JVHD,INVESTOR,TRICON RESIDENTIAL,SFR JV HD PROPERTY LLC,2179331,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17638311
SFR JVHE,INVESTOR,TRICON RESIDENTIAL,SFR JV HD PROPERTY LLC,2179331,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17638311
SFR TRANCHE,INVESTOR,PROGRESS RESIDENTIAL,SFR V TRANCHE 3 BORROWER LLC,2337821,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18473365
SFR ACQUISITION,INVESTOR,HOME PARTNERS OF AMERICA,SFR ACQUISITIONS 1 LLC,2264558,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18069568
SFR AQUISITIONS,INVESTOR,HOME PARTNERS OF AMERICA,SFR ACQUISITIONS 1 LLC,2264558,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18069568
SFR INBESTMENTS,INVESTOR,PROGRESS RESIDENTIAL,SFR INVESTMENTS V BORROWER 1 LLC,2249559,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18005976
SFR JR,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 PROPERTY LLC,2216479,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17830762
SFR JV2 ACQUISTION,INVESTOR,TRICON RESIDENTIAL,SFR JV 2 ACQUISITION LLC,2223947,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17869429
USCMF SN NCA,INVESTOR,SPARROW,USCMF SN NC A LLC,2240781,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17958325
SC,INVESTOR,SPARROW,SN NC LLC,2188520,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17686924
HUDON SFR,INVESTOR,HUDSON CAPITAL PROPERTIES,HUDSON SFR PROPERTY HOLDINGS II LLC,2129416,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17262817
BOULTON PROPETIES,INVESTOR,NEW RESIDENTIAL INVESTMENT,BOULTON PROPERTIES LLC,2149537,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=17385174
CROWNE ACQUISITONS,INVESTOR,NEW RESIDENTIAL INVESTMENT,CROWNE PROPERTY ACQUISITIONS LLC,2348573,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18534338
CROWNE ACQUITIONS,INVESTOR,NEW RESIDENTIAL INVESTMENT,CROWNE PROPERTY ACQUISITIONS LLC,2348573,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18534338
DIVERSFIED RESIDENTIAL HOMES,INVESTOR,SYLVAN ROAD CAPITAL,DIVERSIFIED RESIDENTIAL HOMES 3 LLC,2080975,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=16713511
VSP RALEITH,INVESTOR,SYLVAN ROAD CAPITAL,VSP RALEIGH LLC,1869707,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15379609
RP HOMES,INVESTOR,SYLVAN ROAD CAPITAL,RP HOMES 1 LLC,2265480,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18072952
FUND HOMES,INVESTOR,SYLVAN ROAD CAPITAL,FUND IV HOMES 2 LLC,2262203,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18072928
CONREX RESIDENTIAL 201603 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL PROPERTY GROUP 2016 03 OPERATING COMPANY LLC,1662770,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13940039
CORNEX ML SMA 201901 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX ML SMA 2019 01 OPERATING COMPANY LLC,1898255,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15537366
BNTR SFR,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),BNTR SFR OWNER LLC,2300861,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=18262022
CONREX ML SMA 201917 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX ML PORTFOLIO 2019 01 OPERATING COMPANY LLC,1906152,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15574926
CONREX RESIDENTIAL SMA 201801 OPERATING,INVESTOR,BROOKFIELD ASSET MANAGEMENT (CONREX),CONREX RESIDENTIAL SMA I 2018 01 OPERATING COMPANY LLC,1789725,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=14830118
HPA 20162 ML,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2016 2 LLC,1534558,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=12329591
HPA 20181 MS,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2018 1 MS LLC,1656186,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=13894418
HPA 20192,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2019 2 LLC,1877015,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15424026
HPA 2ML,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2020 2 ML LLC,1966474,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15942988
HPA 20202 ML,INVESTOR,HOME PARTNERS OF AMERICA,HPA BORROWER 2020 2 ML LLC,1966474,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15942988
HPA BORROW GA,INVESTOR,HOME PARTNERS OF AMERICA,HPA II BORROWER 2020 1 GA LLC,1924391,https://www.sosnc.gov/online_services/Search/Business_Registration_profile?Id=15677824
